User ID,Age,Gender,Height,Interests,Looking For,Children,Education Level,Occupation,Swiping History,Frequency of Usage
12553,34,Female,5.78,['Music'],Marriage,Maybe,High School,Artist,25,Daily
12554,24,Male,5.92,"['Reading', 'Sports', 'Music']",Casual Dating,Yes,Master's Degree,Doctor,36,Weekly
12555,19,Male,5.13,['Travel'],Long-term Relationship,Yes,High School,Student,8,Daily
12556,31,Male,5.35,"['Travel', 'Movies']",Marriage,Yes,Bachelor's Degree,Artist,23,Daily
12557,28,Male,5.94,['Music'],Casual Dating,Yes,High School,Business Owner,46,Weekly
12558,35,Male,5.64,"['Travel', 'Sports']",Casual Dating,Yes,Master's Degree,Doctor,15,Monthly
12559,24,Male,5.54,"['Sports', 'Travel', 'Hiking']",Marriage,Maybe,High School,Entrepreneur,50,Weekly
12560,25,Male,5.02,['Travel'],Casual Dating,No,High School,Engineer,68,Daily
12561,19,Female,5.4,"['Reading', 'Sports', 'Hiking']",Marriage,Maybe,Bachelor's Degree,Teacher,33,Monthly
12562,34,Male,5.41,"['Movies', 'Sports', 'Hiking']",Friendship,Yes,Ph.D.,Social Media Influencer,60,Weekly
12563,26,Male,5.86,"['Movies', 'Music']",Casual Dating,Yes,High School,Business Owner,68,Weekly
12564,34,Female,5.06,['Reading'],Marriage,No,Bachelor's Degree,Doctor,87,Monthly
12565,27,Female,5.56,['Hiking'],Friendship,Yes,High School,Doctor,2,Weekly
12566,27,Male,5.65,"['Travel', 'Sports', 'Reading']",Friendship,Yes,Ph.D.,Artist,13,Daily
12567,30,Male,5.16,"['Reading', 'Movies', 'Travel']",Long-term Relationship,Maybe,Master's Degree,Engineer,38,Weekly
12568,24,Male,5.53,['Reading'],Casual Dating,Yes,Master's Degree,Entrepreneur,61,Monthly
12569,31,Female,5.83,['Reading'],Long-term Relationship,Maybe,High School,Student,84,Weekly
12570,31,Male,5.73,['Sports'],Long-term Relationship,Maybe,High School,Teacher,28,Monthly
12571,19,Male,5.12,"['Reading', 'Cooking', 'Movies']",Marriage,Maybe,Bachelor's Degree,Teacher,46,Daily
12572,32,Female,5.54,"['Cooking', 'Movies', 'Music']",Friendship,No,Master's Degree,Artist,14,Daily
12573,35,Female,5.84,['Cooking'],Marriage,No,Master's Degree,Student,60,Weekly
12574,34,Male,5.62,"['Cooking', 'Reading', 'Travel']",Casual Dating,Maybe,Bachelor's Degree,Social Media Influencer,75,Weekly
12575,20,Female,5.45,"['Hiking', 'Reading']",Friendship,Maybe,Master's Degree,Student,46,Daily
12576,30,Female,5.93,['Hiking'],Friendship,Yes,Bachelor's Degree,Business Owner,54,Daily
12577,29,Male,5.57,"['Reading', 'Sports', 'Music']",Friendship,Yes,Bachelor's Degree,Teacher,1,Weekly
12578,21,Female,5.48,"['Movies', 'Reading', 'Cooking']",Casual Dating,Yes,Master's Degree,Engineer,9,Weekly
12579,32,Female,5.77,"['Sports', 'Travel', 'Reading']",Long-term Relationship,Yes,Master's Degree,Teacher,23,Daily
12580,21,Female,5.24,"['Cooking', 'Movies', 'Sports']",Casual Dating,No,Master's Degree,Business Owner,87,Weekly
12581,32,Female,5.97,"['Movies', 'Sports']",Long-term Relationship,No,High School,Business Owner,32,Weekly
12582,34,Female,5.28,['Cooking'],Marriage,Yes,Bachelor's Degree,Entrepreneur,11,Monthly
12583,19,Female,5.82,['Cooking'],Friendship,Yes,Master's Degree,Teacher,48,Weekly
12584,30,Male,5.53,['Sports'],Friendship,Maybe,Ph.D.,Business Owner,99,Weekly
12585,19,Male,5.05,"['Music', 'Sports']",Marriage,Yes,Ph.D.,Teacher,39,Daily
12586,21,Female,5.69,"['Travel', 'Movies', 'Music']",Friendship,Maybe,High School,Entrepreneur,95,Weekly
12587,34,Female,5.55,"['Music', 'Sports', 'Reading']",Friendship,No,Master's Degree,Teacher,83,Weekly
12588,20,Male,5.46,"['Hiking', 'Music']",Long-term Relationship,Maybe,Bachelor's Degree,Student,72,Daily
12589,33,Male,5.56,"['Music', 'Cooking', 'Reading']",Casual Dating,No,High School,Student,89,Monthly
12590,24,Female,5.58,['Travel'],Casual Dating,Maybe,Ph.D.,Business Owner,19,Weekly
12591,31,Female,5.49,['Travel'],Long-term Relationship,No,Master's Degree,Doctor,92,Weekly
12592,25,Female,5.68,"['Movies', 'Hiking']",Friendship,Maybe,Ph.D.,Student,7,Weekly
12593,27,Male,5.64,"['Travel', 'Movies']",Friendship,No,Bachelor's Degree,Teacher,76,Weekly
12594,29,Male,5.01,"['Reading', 'Music']",Marriage,Yes,High School,Entrepreneur,11,Weekly
12595,22,Female,5.49,"['Travel', 'Reading', 'Movies']",Friendship,No,High School,Entrepreneur,18,Daily
12596,20,Male,5.78,"['Sports', 'Music', 'Cooking']",Casual Dating,Maybe,Bachelor's Degree,Doctor,45,Daily
12597,21,Female,5.2,"['Reading', 'Sports']",Friendship,No,Bachelor's Degree,Social Media Influencer,24,Weekly
12598,27,Female,5.57,['Cooking'],Friendship,Maybe,Master's Degree,Social Media Influencer,65,Daily
12599,30,Male,5.59,['Cooking'],Marriage,No,Bachelor's Degree,Artist,47,Monthly
12600,22,Male,5.26,['Travel'],Friendship,Maybe,Master's Degree,Social Media Influencer,88,Daily
12601,33,Male,5.9,['Reading'],Casual Dating,No,Bachelor's Degree,Student,33,Weekly
12602,27,Male,5.36,"['Reading', 'Cooking', 'Travel']",Long-term Relationship,No,Ph.D.,Business Owner,90,Weekly
12603,22,Female,5.09,['Movies'],Marriage,No,Master's Degree,Student,87,Weekly
12604,31,Male,5.96,"['Reading', 'Travel', 'Movies']",Casual Dating,Maybe,High School,Engineer,44,Weekly
12605,31,Female,5.44,"['Cooking', 'Music', 'Reading']",Marriage,Yes,Master's Degree,Artist,43,Weekly
12606,19,Female,5.14,['Hiking'],Casual Dating,Yes,Bachelor's Degree,Doctor,8,Weekly
12607,19,Male,5.85,"['Hiking', 'Reading']",Friendship,No,Master's Degree,Student,83,Daily
12608,25,Female,5.59,"['Sports', 'Movies', 'Music']",Marriage,Maybe,High School,Social Media Influencer,21,Daily
12609,32,Male,5.05,"['Hiking', 'Reading']",Friendship,No,Bachelor's Degree,Student,99,Monthly
12610,27,Female,5.81,"['Hiking', 'Music']",Friendship,Maybe,Master's Degree,Artist,11,Daily
12611,32,Male,5.86,"['Music', 'Reading']",Long-term Relationship,Yes,Bachelor's Degree,Doctor,33,Weekly
12612,22,Male,5.28,['Travel'],Marriage,Maybe,Ph.D.,Doctor,85,Daily
12613,23,Male,5.4,"['Sports', 'Music']",Casual Dating,Yes,Ph.D.,Artist,77,Daily
12614,22,Female,5.4,['Music'],Friendship,Yes,Bachelor's Degree,Business Owner,62,Monthly
12615,26,Male,5.03,"['Travel', 'Music', 'Cooking']",Long-term Relationship,Yes,Master's Degree,Social Media Influencer,65,Weekly
12616,28,Female,5.76,['Sports'],Friendship,Maybe,Bachelor's Degree,Business Owner,92,Monthly
12617,27,Female,5.39,"['Hiking', 'Music', 'Sports']",Friendship,Maybe,Ph.D.,Teacher,65,Daily
12618,29,Male,5.09,"['Movies', 'Music', 'Sports']",Marriage,Maybe,Master's Degree,Student,19,Weekly
12619,20,Male,5.53,['Movies'],Marriage,Maybe,High School,Engineer,1,Daily
12620,27,Male,5.23,"['Hiking', 'Sports', 'Movies']",Casual Dating,No,Ph.D.,Entrepreneur,56,Weekly
12621,32,Female,5.07,"['Music', 'Sports', 'Hiking']",Casual Dating,Yes,Bachelor's Degree,Doctor,99,Daily
12622,26,Male,5.62,['Cooking'],Marriage,No,Ph.D.,Teacher,52,Weekly
12623,27,Female,5.35,"['Music', 'Reading']",Long-term Relationship,Maybe,Bachelor's Degree,Doctor,74,Daily
12624,19,Female,5.77,['Music'],Friendship,Maybe,High School,Engineer,62,Weekly
12625,26,Female,5.6,"['Hiking', 'Sports']",Marriage,No,Ph.D.,Social Media Influencer,6,Monthly
12626,25,Male,5.19,"['Cooking', 'Hiking', 'Movies']",Long-term Relationship,Yes,Master's Degree,Entrepreneur,94,Monthly
12627,23,Female,5.57,"['Travel', 'Movies']",Long-term Relationship,No,Bachelor's Degree,Student,91,Monthly
12628,24,Female,5.2,"['Cooking', 'Hiking', 'Movies']",Marriage,No,High School,Student,10,Daily
12629,35,Male,5.4,"['Music', 'Movies']",Friendship,Maybe,High School,Artist,71,Weekly
12630,35,Female,5.1,"['Sports', 'Cooking']",Casual Dating,No,Bachelor's Degree,Doctor,37,Daily
12631,20,Female,5.5,"['Reading', 'Cooking']",Friendship,Maybe,Bachelor's Degree,Entrepreneur,30,Weekly
12632,32,Female,5.88,"['Hiking', 'Reading', 'Movies']",Long-term Relationship,Yes,Ph.D.,Student,71,Daily
12633,18,Male,5.9,"['Hiking', 'Music', 'Cooking']",Long-term Relationship,Maybe,Bachelor's Degree,Entrepreneur,80,Weekly
12634,32,Male,5.66,['Hiking'],Friendship,No,High School,Engineer,54,Weekly
12635,31,Female,5.38,['Travel'],Casual Dating,Yes,Master's Degree,Teacher,53,Monthly
12636,34,Male,5.34,"['Travel', 'Reading', 'Hiking']",Long-term Relationship,Yes,Ph.D.,Artist,51,Daily
12637,18,Male,5.18,['Music'],Casual Dating,No,Ph.D.,Doctor,27,Weekly
12638,28,Male,5,"['Sports', 'Reading', 'Music']",Long-term Relationship,No,Ph.D.,Social Media Influencer,90,Weekly
12639,25,Female,5.41,"['Music', 'Travel']",Friendship,No,Bachelor's Degree,Artist,73,Daily
12640,30,Male,5.72,"['Movies', 'Reading', 'Cooking']",Friendship,Yes,Ph.D.,Engineer,11,Weekly
12641,20,Female,5.63,"['Movies', 'Reading', 'Travel']",Casual Dating,No,Ph.D.,Doctor,67,Weekly
12642,35,Female,5.37,"['Travel', 'Reading']",Casual Dating,Maybe,High School,Engineer,26,Weekly
12643,21,Female,5.39,"['Movies', 'Hiking']",Friendship,No,Bachelor's Degree,Teacher,50,Weekly
12644,28,Male,5.55,"['Cooking', 'Reading']",Long-term Relationship,No,Master's Degree,Doctor,47,Monthly
12645,34,Male,5.53,"['Hiking', 'Movies', 'Reading']",Friendship,No,High School,Engineer,32,Weekly
12646,24,Female,5.62,"['Hiking', 'Movies']",Casual Dating,No,Bachelor's Degree,Teacher,64,Daily
12647,23,Male,5.9,"['Movies', 'Music']",Friendship,Maybe,Bachelor's Degree,Student,10,Monthly
12648,27,Female,5.13,['Sports'],Marriage,Maybe,Ph.D.,Teacher,81,Weekly
12649,29,Female,5,['Sports'],Marriage,No,Ph.D.,Social Media Influencer,3,Weekly
12650,27,Male,5.26,"['Sports', 'Reading']",Friendship,Yes,Ph.D.,Doctor,19,Weekly
12651,18,Female,5.27,"['Cooking', 'Travel', 'Sports']",Long-term Relationship,No,Bachelor's Degree,Artist,98,Daily
12652,34,Male,5.4,"['Reading', 'Sports', 'Music']",Marriage,No,Bachelor's Degree,Engineer,60,Daily
12653,24,Female,5.27,['Reading'],Friendship,Yes,Bachelor's Degree,Business Owner,29,Weekly
12654,29,Male,5.03,"['Music', 'Hiking']",Friendship,No,Bachelor's Degree,Doctor,15,Daily
12655,30,Male,5.38,"['Travel', 'Cooking']",Marriage,No,Bachelor's Degree,Social Media Influencer,34,Daily
12656,22,Female,5.81,"['Travel', 'Reading']",Casual Dating,Yes,Master's Degree,Doctor,32,Weekly
12657,27,Female,5.64,"['Travel', 'Cooking']",Marriage,Yes,Bachelor's Degree,Entrepreneur,41,Daily
12658,18,Female,5.48,['Sports'],Long-term Relationship,No,Bachelor's Degree,Entrepreneur,55,Daily
12659,28,Female,5.22,['Cooking'],Long-term Relationship,Maybe,Ph.D.,Doctor,88,Weekly
12660,34,Female,5.03,"['Reading', 'Music', 'Travel']",Casual Dating,Yes,Ph.D.,Student,92,Weekly
12661,35,Female,5.52,['Sports'],Long-term Relationship,Maybe,High School,Social Media Influencer,47,Weekly
12662,26,Female,5.02,['Sports'],Casual Dating,Maybe,High School,Student,60,Weekly
12663,35,Female,5.67,"['Movies', 'Hiking']",Marriage,Maybe,Bachelor's Degree,Doctor,92,Weekly
12664,18,Female,5.1,"['Sports', 'Travel', 'Reading']",Friendship,Maybe,Ph.D.,Artist,68,Weekly
12665,35,Female,5.98,['Music'],Marriage,Maybe,High School,Student,16,Daily
12666,29,Male,5.89,"['Travel', 'Hiking', 'Movies']",Friendship,Yes,Ph.D.,Entrepreneur,5,Monthly
12667,35,Female,5.45,"['Reading', 'Sports']",Long-term Relationship,Yes,Ph.D.,Student,57,Weekly
12668,32,Male,5.41,['Cooking'],Marriage,No,Bachelor's Degree,Student,76,Daily
12669,29,Male,5.99,['Hiking'],Marriage,Yes,Ph.D.,Artist,47,Daily
12670,27,Female,5.37,['Sports'],Casual Dating,No,Ph.D.,Student,41,Daily
12671,29,Female,5.29,"['Reading', 'Music', 'Travel']",Friendship,No,Ph.D.,Doctor,31,Weekly
12672,19,Female,5.78,['Cooking'],Marriage,Yes,High School,Teacher,62,Weekly
12673,24,Male,5.15,"['Reading', 'Movies', 'Travel']",Long-term Relationship,No,Ph.D.,Artist,4,Weekly
12674,23,Female,5.02,['Cooking'],Casual Dating,Maybe,Ph.D.,Entrepreneur,55,Weekly
12675,27,Female,5.84,"['Cooking', 'Hiking']",Marriage,Yes,High School,Social Media Influencer,58,Daily
12676,24,Female,5.7,"['Music', 'Travel']",Casual Dating,Yes,High School,Teacher,16,Weekly
12677,30,Female,5.2,['Reading'],Long-term Relationship,Yes,Master's Degree,Teacher,26,Weekly
12678,32,Male,5.85,"['Hiking', 'Cooking']",Marriage,No,Ph.D.,Doctor,94,Weekly
12679,18,Female,5.08,"['Cooking', 'Reading', 'Travel']",Casual Dating,Yes,Bachelor's Degree,Student,42,Daily
12680,32,Female,5.73,"['Music', 'Movies']",Friendship,Maybe,Master's Degree,Student,12,Weekly
12681,18,Female,5.99,"['Travel', 'Cooking', 'Sports']",Long-term Relationship,Yes,Ph.D.,Engineer,8,Daily
12682,34,Male,5.17,"['Movies', 'Sports']",Marriage,Maybe,High School,Teacher,87,Weekly
12683,28,Female,5.77,['Reading'],Marriage,Yes,Ph.D.,Teacher,48,Daily
12684,31,Male,5.8,"['Reading', 'Sports', 'Cooking']",Long-term Relationship,Yes,Bachelor's Degree,Engineer,12,Monthly
12685,18,Male,5.14,"['Sports', 'Cooking', 'Travel']",Long-term Relationship,Yes,Master's Degree,Artist,83,Daily
12686,31,Female,5.87,['Hiking'],Long-term Relationship,Maybe,Master's Degree,Artist,93,Monthly
12687,23,Female,5.62,"['Travel', 'Music']",Friendship,Maybe,Ph.D.,Entrepreneur,61,Weekly
12688,30,Male,5.35,"['Movies', 'Travel']",Marriage,Maybe,Bachelor's Degree,Engineer,98,Daily
12689,22,Male,5.79,"['Travel', 'Sports', 'Hiking']",Casual Dating,No,Master's Degree,Doctor,5,Daily
12690,18,Female,5.89,"['Cooking', 'Reading']",Marriage,No,Master's Degree,Entrepreneur,71,Weekly
12691,24,Male,5.55,"['Reading', 'Travel']",Marriage,Yes,Bachelor's Degree,Engineer,18,Weekly
12692,34,Male,5.26,"['Reading', 'Movies', 'Music']",Friendship,Maybe,High School,Business Owner,13,Weekly
12693,32,Male,5.79,"['Cooking', 'Travel', 'Movies']",Casual Dating,Maybe,High School,Doctor,78,Monthly
12694,35,Female,5.02,"['Travel', 'Music']",Friendship,No,High School,Entrepreneur,48,Monthly
12695,29,Male,5.59,"['Movies', 'Hiking', 'Reading']",Friendship,Yes,Ph.D.,Business Owner,68,Weekly
12696,22,Female,5.22,['Movies'],Casual Dating,No,High School,Business Owner,36,Weekly
12697,23,Male,5.76,"['Movies', 'Cooking', 'Sports']",Marriage,Maybe,Master's Degree,Business Owner,2,Daily
12698,35,Male,5.08,['Music'],Friendship,No,Bachelor's Degree,Student,98,Monthly
12699,27,Male,5.26,"['Music', 'Reading', 'Travel']",Casual Dating,Yes,High School,Student,35,Daily
12700,32,Female,5.42,"['Travel', 'Sports', 'Movies']",Casual Dating,No,Ph.D.,Social Media Influencer,84,Weekly
12701,26,Female,5.57,"['Sports', 'Cooking']",Long-term Relationship,Maybe,High School,Social Media Influencer,82,Daily
12702,24,Male,5.91,"['Travel', 'Movies', 'Hiking']",Long-term Relationship,Yes,Ph.D.,Doctor,74,Weekly
12703,26,Female,5.99,"['Sports', 'Travel', 'Music']",Marriage,No,Bachelor's Degree,Artist,10,Monthly
12704,22,Female,5.01,"['Cooking', 'Sports', 'Movies']",Marriage,No,Bachelor's Degree,Artist,86,Daily
12705,23,Female,5.2,['Movies'],Friendship,Yes,Bachelor's Degree,Student,32,Daily
12706,24,Female,5.81,"['Hiking', 'Sports', 'Cooking']",Marriage,Yes,Master's Degree,Entrepreneur,54,Weekly
12707,26,Male,5.57,"['Travel', 'Hiking']",Long-term Relationship,Maybe,High School,Business Owner,74,Monthly
12708,27,Male,5.08,"['Travel', 'Hiking']",Friendship,No,High School,Business Owner,83,Weekly
12709,34,Female,5.08,['Music'],Casual Dating,Maybe,Master's Degree,Engineer,41,Daily
12710,28,Female,5.91,['Reading'],Long-term Relationship,No,High School,Engineer,28,Weekly
12711,22,Male,5.33,['Hiking'],Long-term Relationship,Yes,Master's Degree,Entrepreneur,59,Weekly
12712,19,Female,5.06,"['Sports', 'Cooking']",Casual Dating,Maybe,Bachelor's Degree,Doctor,64,Daily
12713,23,Female,5.96,"['Hiking', 'Sports', 'Movies']",Marriage,No,High School,Social Media Influencer,50,Daily
12714,27,Female,5.44,['Movies'],Casual Dating,Maybe,Bachelor's Degree,Student,68,Daily
12715,32,Female,5.33,"['Cooking', 'Movies']",Marriage,Maybe,Bachelor's Degree,Engineer,43,Daily
12716,32,Female,5.14,['Movies'],Marriage,Maybe,Bachelor's Degree,Social Media Influencer,93,Monthly
12717,18,Female,5.96,['Movies'],Marriage,Yes,Master's Degree,Doctor,55,Weekly
12718,19,Male,5.81,"['Hiking', 'Music']",Casual Dating,Maybe,High School,Teacher,33,Weekly
12719,21,Male,5.51,"['Movies', 'Sports']",Friendship,Yes,High School,Student,30,Daily
12720,30,Female,5.56,['Movies'],Friendship,Yes,High School,Entrepreneur,35,Weekly
12721,22,Female,5.16,"['Reading', 'Sports']",Friendship,Maybe,Bachelor's Degree,Doctor,7,Monthly
12722,35,Female,5.38,"['Movies', 'Music', 'Hiking']",Friendship,Yes,Master's Degree,Social Media Influencer,14,Monthly
12723,25,Female,5.51,['Reading'],Friendship,Yes,Ph.D.,Student,65,Weekly
12724,33,Male,5.76,"['Sports', 'Travel']",Friendship,No,Ph.D.,Student,92,Weekly
12725,27,Female,5.47,"['Hiking', 'Music']",Long-term Relationship,No,Master's Degree,Doctor,37,Monthly
12726,33,Female,5.48,"['Hiking', 'Cooking', 'Travel']",Friendship,No,Ph.D.,Social Media Influencer,72,Daily
12727,26,Female,5.32,"['Travel', 'Sports', 'Cooking']",Casual Dating,Yes,Ph.D.,Engineer,44,Weekly
12728,18,Female,5.43,"['Cooking', 'Movies']",Casual Dating,No,Ph.D.,Entrepreneur,29,Monthly
12729,30,Male,5.4,"['Travel', 'Reading']",Marriage,No,Ph.D.,Doctor,34,Weekly
12730,24,Male,5.45,"['Hiking', 'Reading']",Long-term Relationship,Yes,High School,Teacher,71,Daily
12731,23,Male,5.1,"['Sports', 'Cooking', 'Music']",Marriage,Maybe,Master's Degree,Entrepreneur,7,Weekly
12732,21,Female,5.06,"['Sports', 'Movies', 'Reading']",Long-term Relationship,No,Master's Degree,Business Owner,87,Daily
12733,23,Female,5.56,"['Reading', 'Sports']",Marriage,Maybe,Master's Degree,Entrepreneur,78,Weekly
12734,25,Male,5.87,['Hiking'],Casual Dating,Yes,High School,Doctor,75,Weekly
12735,33,Male,5.13,"['Sports', 'Music']",Casual Dating,Yes,Master's Degree,Teacher,37,Monthly
12736,27,Male,5.51,"['Movies', 'Reading', 'Travel']",Friendship,No,Bachelor's Degree,Doctor,60,Weekly
12737,18,Female,5.4,['Sports'],Long-term Relationship,Maybe,High School,Student,68,Daily
12738,28,Male,5.55,['Movies'],Marriage,No,Master's Degree,Business Owner,26,Daily
12739,33,Female,5.77,['Music'],Casual Dating,No,High School,Social Media Influencer,11,Daily
12740,20,Male,5.13,"['Cooking', 'Hiking']",Long-term Relationship,No,Bachelor's Degree,Business Owner,4,Daily
12741,28,Female,5.9,"['Reading', 'Sports']",Marriage,Maybe,High School,Business Owner,72,Weekly
12742,19,Female,5.53,['Sports'],Friendship,No,High School,Artist,93,Daily
12743,30,Male,5.94,['Sports'],Marriage,Maybe,Bachelor's Degree,Engineer,30,Weekly
12744,23,Male,5.35,['Music'],Marriage,No,Master's Degree,Engineer,4,Daily
12745,30,Female,5.34,['Movies'],Casual Dating,Yes,Ph.D.,Teacher,48,Daily
12746,28,Female,5.89,['Cooking'],Long-term Relationship,Yes,Bachelor's Degree,Student,67,Daily
12747,35,Male,5.34,"['Reading', 'Hiking', 'Music']",Casual Dating,Yes,Master's Degree,Doctor,65,Weekly
12748,25,Male,5.17,"['Music', 'Hiking', 'Cooking']",Long-term Relationship,No,High School,Teacher,24,Weekly
12749,24,Female,5.11,"['Sports', 'Travel']",Casual Dating,No,Master's Degree,Social Media Influencer,26,Monthly
12750,29,Female,5.25,['Sports'],Marriage,Maybe,High School,Doctor,96,Weekly
12751,27,Male,5.96,"['Travel', 'Cooking']",Marriage,Yes,Master's Degree,Teacher,55,Monthly
12752,22,Male,5.49,"['Movies', 'Travel']",Casual Dating,No,Ph.D.,Social Media Influencer,85,Daily
12753,29,Female,5.84,"['Travel', 'Music']",Marriage,No,Bachelor's Degree,Social Media Influencer,59,Daily
12754,28,Female,5.04,"['Reading', 'Travel', 'Sports']",Casual Dating,Yes,Bachelor's Degree,Business Owner,84,Weekly
12755,32,Female,5.39,"['Movies', 'Music', 'Sports']",Casual Dating,Maybe,Bachelor's Degree,Artist,73,Daily
12756,32,Female,5.28,['Music'],Marriage,No,High School,Social Media Influencer,90,Weekly
12757,35,Female,5.77,"['Travel', 'Music', 'Cooking']",Friendship,No,High School,Entrepreneur,20,Daily
12758,21,Male,5.65,"['Music', 'Reading']",Long-term Relationship,Yes,Master's Degree,Teacher,83,Daily
12759,30,Female,5.62,"['Music', 'Movies', 'Cooking']",Casual Dating,Maybe,Ph.D.,Engineer,8,Monthly
12760,33,Male,5.85,"['Sports', 'Music']",Friendship,Yes,High School,Business Owner,25,Weekly
12761,23,Female,6,"['Sports', 'Movies', 'Hiking']",Casual Dating,No,Master's Degree,Engineer,77,Weekly
12762,34,Female,5.12,"['Hiking', 'Cooking', 'Travel']",Casual Dating,Maybe,High School,Student,4,Monthly
12763,35,Female,5.3,['Music'],Marriage,Yes,High School,Entrepreneur,62,Daily
12764,34,Female,5.48,"['Sports', 'Cooking', 'Reading']",Marriage,Yes,Master's Degree,Entrepreneur,1,Weekly
12765,19,Female,5.4,"['Sports', 'Movies', 'Travel']",Long-term Relationship,Yes,High School,Student,55,Daily
12766,33,Female,5.52,"['Cooking', 'Music', 'Movies']",Long-term Relationship,No,Bachelor's Degree,Student,99,Weekly
12767,19,Female,5.56,"['Movies', 'Sports']",Long-term Relationship,Maybe,Master's Degree,Social Media Influencer,14,Daily
12768,33,Male,5.88,"['Travel', 'Sports', 'Cooking']",Friendship,Yes,Ph.D.,Entrepreneur,67,Weekly
